game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
4401	Fantasy amber sturgeon	Amber body, elegant lines, the embodiment of beauty in the ocean.	3	3	1	creature		Serendib Djinn	Creature — Djinn	4.0	U	rare	arn	1993-12-17	0458b733-d689-4cb5-8970-3b675c67fc4d	https://scryfall.com/card/arn/19/serendib-djinn?utm_source=api	https://cards.scryfall.io/normal/front/0/4/0458b733-d689-4cb5-8970-3b675c67fc4d.jpg?1562895874	Flying\nAt the beginning of your upkeep, sacrifice a land. If you sacrifice an Island this way, this creature deals 3 damage to you.\nWhen you control no lands, sacrifice this creature.	Classic blue Djinn for the fantasy amber sturgeon super rare slot.
4402	Tongue Lizard	Use its long tongue to dig deep into the ant nest for a feast.	3	3	7	creature		Force of Nature	Creature — Elemental	6.0	G	rare	5ed	1997-03-24	e86f61bb-c2b5-4672-b262-1c72bd1de51f	https://scryfall.com/card/5ed/294/force-of-nature?utm_source=api	https://cards.scryfall.io/normal/front/e/8/e86f61bb-c2b5-4672-b262-1c72bd1de51f.jpg?1562594499	Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nAt the beginning of your upkeep, this creature deals 8 damage to you unless you pay {G}{G}{G}{G}.	Iconic green monster for the tongue lizard super rare slot.
4403	Ancient Dog Scorpion	A loyal and elegant warrior, extremely excellent in attack, defense, and agility.	3	3	4	creature		Masticore	Artifact Creature — Masticore	4.0		rare	uds	1999-06-07	908a2215-7231-43a4-8fec-5d1e4233c028	https://scryfall.com/card/uds/134/masticore?utm_source=api	https://cards.scryfall.io/normal/front/9/0/908a2215-7231-43a4-8fec-5d1e4233c028.jpg?1562444701	At the beginning of your upkeep, sacrifice this creature unless you discard a card.\n{2}: This creature deals 1 damage to target creature.\n{2}: Regenerate this creature.	Iconic artifact beast for the ancient dog scorpion slot.
4404	Youlandie	This squinting eye can make the sea churn.	3	3	1	creature		Old Man of the Sea	Creature — Djinn	3.0	U	rare	arn	1993-12-17	d10f8a05-78b0-42a7-adcd-83f6bafe5417	https://scryfall.com/card/arn/18/old-man-of-the-sea?utm_source=api	https://cards.scryfall.io/normal/front/d/1/d10f8a05-78b0-42a7-adcd-83f6bafe5417.jpg?1562934067	You may choose not to untap this creature during your untap step.\n{T}: Gain control of target creature with power less than or equal to this creature's power for as long as this creature remains tapped and that creature's power remains less than or equal to this creature's power.	Iconic blue control creature for the sea-churning Youlandie slot.
4405	Crystal Shell Turtle	Many diggers dream of finding the habitat of the Crystal Shell Turtle, and it is said that there will be a large number of faded crystals.	3	3	1	creature		Morphling	Creature — Shapeshifter	5.0	U	rare	usg	1998-10-12	812f4d5c-aacf-4bd8-849d-80a357a7804d	https://scryfall.com/card/usg/85/morphling?utm_source=api	https://cards.scryfall.io/normal/front/8/1/812f4d5c-aacf-4bd8-849d-80a357a7804d.jpg?1562922237	{U}: Untap this creature.\n{U}: This creature gains flying until end of turn.\n{U}: This creature gains shroud until end of turn. (It can't be the target of spells or abilities.)\n{1}: This creature gets +1/-1 until end of turn.\n{1}: This creature gets -1/+1 until end of turn.	Iconic blue finisher for the crystal shell turtle super rare slot.
4406	Forest Overlord	Usually looks downcast as if it lacks sleep, but becomes energetic in the swamp.	3	3	2	creature		Spiritmonger	Creature — Beast	5.0	BG	rare	apc	2001-06-04	b96d6e67-f690-4f19-bb25-a7c2d2aaf42f	https://scryfall.com/card/apc/121/spiritmonger?utm_source=api	https://cards.scryfall.io/normal/front/b/9/b96d6e67-f690-4f19-bb25-a7c2d2aaf42f.jpg?1562938690	Whenever this creature deals damage to a creature, put a +1/+1 counter on this creature.\n{B}: Regenerate this creature.\n{G}: This creature becomes the color of your choice until end of turn.	Iconic green-black beast for the forest overlord slot.
4407	Vitality Bomb·Ji Chenyin	Gym regular, street legend. Her appearance always brings rhythm and excitement, and even opponents can't help but want to join the training.	3	3	10	creature		Verdant Force	Creature — Elemental	8.0	G	rare	tmp	1997-10-14	29bd094c-fcc1-4abf-ba3e-03a5b9b6d1c2	https://scryfall.com/card/tmp/263/verdant-force?utm_source=api	https://cards.scryfall.io/normal/front/2/9/29bd094c-fcc1-4abf-ba3e-03a5b9b6d1c2.jpg?1627168433	At the beginning of each upkeep, create a 1/1 green Saproling creature token.	Super rare: vitality bomb should be iconic life/green force.
4408	Mud Bird	The bond of symbiotic twins, the upper bunk bed and the lower bunk respectively, are the owl and the mud monster. In fact, occasionally they will be separated for a short time.	3	3	6	creature		Su-Chi	Artifact Creature — Construct	4.0		uncommon	atq	1994-03-04	a64d4f93-0c04-4078-aec0-7e9de92f260f	https://scryfall.com/card/atq/66/su-chi?utm_source=api	https://cards.scryfall.io/normal/front/a/6/a64d4f93-0c04-4078-aec0-7e9de92f260f.jpg?1562930042	When this creature dies, add {C}{C}{C}{C}.	Iconic artifact creature for the mud bird/construct-like super rare slot.
4409	Melting Heart Treasure	The body contains low-temperature lava below 100 degrees. When angry, it will really become furious and furious.	3	3	0	creature		Skizzik	Creature — Elemental	4.0	R	rare	inv	2000-10-02	dc7732bc-e168-44d9-923a-db7e985bd6db	https://scryfall.com/card/inv/169/skizzik?utm_source=api	https://cards.scryfall.io/normal/front/d/c/dc7732bc-e168-44d9-923a-db7e985bd6db.jpg?1562939314	Kicker {R} (You may pay an additional {R} as you cast this spell.)\nTrample, haste\nAt the beginning of the end step, if this creature wasn't kicked, sacrifice it.	Iconic red creature for the melting heart treasure slot.
4410	Time Law Armor	A giant machine that controls the movement of time. The alarm clocks on both shoulders will sound at 0:00.	3	3	11	creature		Braids, Cabal Minion	Legendary Creature — Human Minion	4.0	B	rare	ody	2001-10-01	4dcdcad5-e4fb-480e-984f-1ac5cdc986b9	https://scryfall.com/card/ody/117/braids-cabal-minion?utm_source=api	https://cards.scryfall.io/normal/front/4/d/4dcdcad5-e4fb-480e-984f-1ac5cdc986b9.jpg?1562909269	At the beginning of each player's upkeep, that player sacrifices an artifact, creature, or land of their choice.	Keep: time-law/mystic rare can stay iconic.
5101	White Night Demon	A white monster that appears at night	4	0	0	creature		Barbarian Guides	Creature — Human Barbarian	3.0	R	common	ice	1995-06-03	fe65a045-dacb-4392-bcb6-843394ef98c9	https://scryfall.com/card/ice/174/barbarian-guides?utm_source=api	https://cards.scryfall.io/normal/front/f/e/fe65a045-dacb-4392-bcb6-843394ef98c9.jpg?1562942981	{2}{R}, {T}: Choose a land type. Target creature you control gains snow landwalk of the chosen type until end of turn. Return that creature to its owner's hand at the beginning of the next end step. (It can't be blocked as long as defending player controls a snow land of that type.)	
5102	Lian Menghu	Can transform into water droplets to hide itself.	4	0	0	creature		Raka Disciple	Creature — Minotaur Wizard	1.0	RUW	common	apc	2001-06-04	41462d43-4f9f-46ba-b79d-434597e74b6b	https://scryfall.com/card/apc/66/raka-disciple?utm_source=api	https://cards.scryfall.io/normal/front/4/1/41462d43-4f9f-46ba-b79d-434597e74b6b.jpg?1562910379	{W}, {T}: Prevent the next 1 damage that would be dealt to any target this turn.\n{U}, {T}: Target creature gains flying until end of turn.	
5103	Rockhorned Dragon	A small dragon living at the bottom of the canyon.	4	0	6	creature		Pyric Salamander	Creature — Salamander	2.0	R	common	mir	1996-10-08	7f2dc1a7-4b70-4643-90a8-fdc7877c01ca	https://scryfall.com/card/mir/187/pyric-salamander?utm_source=api	https://cards.scryfall.io/normal/front/7/f/7f2dc1a7-4b70-4643-90a8-fdc7877c01ca.jpg?1562720246	{R}: This creature gets +1/+0 until end of turn. Sacrifice this creature at the beginning of the next end step.	
5104	Pharaoh Cat	The skin on the surface of the body can withstand extremely strong impacts	4	0	8	creature		Clockwork Swarm	Artifact Creature — Insect	4.0		common	hml	1995-10-01	dfd89e5c-79dc-4a57-b5ea-16491443fea1	https://scryfall.com/card/hml/104/clockwork-swarm?utm_source=api	https://cards.scryfall.io/normal/front/d/f/dfd89e5c-79dc-4a57-b5ea-16491443fea1.jpg?1562588696	This creature enters with four +1/+0 counters on it.\nThis creature can't be blocked by Walls.\nAt end of combat, if this creature attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on this creature. This ability can't cause the total number of +1/+0 counters on this creature to be greater than four. Activate only during your upkeep.	
5105	White Rock Giant	The body is made of white rock	4	0	5	creature		Giant Mantis	Creature — Insect	4.0	G	common	mir	1996-10-08	2b56c895-37d3-4475-a542-dc6d21c46f06	https://scryfall.com/card/mir/218/giant-mantis?utm_source=api	https://cards.scryfall.io/normal/front/2/b/2b56c895-37d3-4475-a542-dc6d21c46f06.jpg?1562718327	Reach (This creature can block creatures with flying.)	
5106	White Rock Statue	The body is made of white rock	4	0	5	creature		Kobolds of Kher Keep	Creature — Kobold	0.0	R	common	leg	1994-06-01	df0320d9-7c2a-456a-9159-1b4fae67bfb5	https://scryfall.com/card/leg/157/kobolds-of-kher-keep?utm_source=api	https://cards.scryfall.io/normal/front/d/f/df0320d9-7c2a-456a-9159-1b4fae67bfb5.jpg?1562861363		
5107	Australian deer	Deer leader from primitive tribe	4	0	0	creature		Liberated Dwarf	Creature — Dwarf	1.0	R	common	jud	2002-05-27	e2c07842-9b70-40b1-9b97-9a9279b7ebc4	https://scryfall.com/card/jud/95/liberated-dwarf?utm_source=api	https://cards.scryfall.io/normal/front/e/2/e2c07842-9b70-40b1-9b97-9a9279b7ebc4.jpg?1562632363	{R}, Sacrifice this creature: Target green creature gets +1/+0 and gains first strike until end of turn.	
5108	Barbarian deer	Strong deer	4	0	6	creature		Barbarian Lunatic	Creature — Human Barbarian	3.0	R	common	ody	2001-10-01	6c899f9b-ebce-4424-9cd9-861a50a5f7d2	https://scryfall.com/card/ody/175/barbarian-lunatic?utm_source=api	https://cards.scryfall.io/normal/front/6/c/6c899f9b-ebce-4424-9cd9-861a50a5f7d2.jpg?1562915161	{2}{R}, Sacrifice this creature: It deals 2 damage to target creature.	
5110	Mini Sheep	Super small sheep	4	0	0	creature		Dwarven Berserker	Creature — Dwarf Berserker	2.0	R	common	wth	1997-06-09	7bc734e9-fb09-4094-94b6-76c0458649e9	https://scryfall.com/card/wth/97/dwarven-berserker?utm_source=api	https://cards.scryfall.io/normal/front/7/b/7bc734e9-fb09-4094-94b6-76c0458649e9.jpg?1608311871	Whenever this creature becomes blocked, it gets +3/+0 and gains trample until end of turn.	
5111	Dobby	An elf living in the forest	4	0	2	creature		Willow Elf	Creature — Elf	1.0	G	common	s00	2000-04-01	c063a072-0cd4-45fb-ac68-96e359bf3ef5	https://scryfall.com/card/s00/45/willow-elf?utm_source=api	https://cards.scryfall.io/normal/front/c/0/c063a072-0cd4-45fb-ac68-96e359bf3ef5.jpg?1562133683		
5112	Frozen Bear	Likes to live in extremely cold worlds.	4	0	12	creature		Kjeldoran Skyknight	Creature — Human Knight	3.0	W	common	ice	1995-06-03	f794665a-8353-482a-b065-2a0777a8acda	https://scryfall.com/card/ice/40/kjeldoran-skyknight?utm_source=api	https://cards.scryfall.io/normal/front/f/7/f794665a-8353-482a-b065-2a0777a8acda.jpg?1587911562	Flying; first strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	
5113	Polar seal	It is very cold-resistant and can easily survive in extremely low temperatures.	4	0	12	creature		Mesa Pegasus	Creature — Pegasus	2.0	W	common	5ed	1997-03-24	552089f3-1ae4-4f73-a19c-731ef98e1979	https://scryfall.com/card/5ed/47/mesa-pegasus?utm_source=api	https://cards.scryfall.io/normal/front/5/5/552089f3-1ae4-4f73-a19c-731ef98e1979.jpg?1562590866	Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	
5114	Frozen Bird	Flying over the Arctic continent.	4	0	12	creature		Keeneye Aven	Creature — Bird Soldier	4.0	U	common	lgn	2003-02-03	1a355c58-cd28-4d2d-9df1-91b4196b01ef	https://scryfall.com/card/lgn/41/keeneye-aven?utm_source=api	https://cards.scryfall.io/normal/front/1/a/1a355c58-cd28-4d2d-9df1-91b4196b01ef.jpg?1562900188	Flying\nCycling {2} ({2}, Discard this card: Draw a card.)	
5115	Bi Meng Bee	The tentacles on the top of its head can stimulate powerful electric shocks.	4	0	3	creature		Shadow Guildmage	Creature — Human Wizard	1.0	BRU	common	mir	1996-10-08	ba3fc11e-db36-430c-920b-31195913c16a	https://scryfall.com/card/mir/140/shadow-guildmage?utm_source=api	https://cards.scryfall.io/normal/front/b/a/ba3fc11e-db36-430c-920b-31195913c16a.jpg?1562721429	{U}, {T}: Put target creature you control on top of its owner's library.\n{R}, {T}: This creature deals 1 damage to any target and 1 damage to you.	
5116	Komodo	An electric lizard living in the desert.	4	0	3	creature		Merchant of Secrets	Creature — Human Wizard	3.0	U	common	lgn	2003-02-03	d1109bdd-a5ce-4e63-adee-54e43a4c4a1e	https://scryfall.com/card/lgn/44/merchant-of-secrets?utm_source=api	https://cards.scryfall.io/normal/front/d/1/d1109bdd-a5ce-4e63-adee-54e43a4c4a1e.jpg?1562937017	When this creature enters, draw a card.	
5117	Nemo	An electric octopus that lives in the deep sea.	4	0	3	creature		Devouring Deep	Creature — Fish	3.0	U	common	leg	1994-06-01	0855a5a8-8c40-4396-9ad1-8fa0fc6a0c59	https://scryfall.com/card/leg/50/devouring-deep?utm_source=api	https://cards.scryfall.io/normal/front/0/8/0855a5a8-8c40-4396-9ad1-8fa0fc6a0c59.jpg?1594065416	Islandwalk (This creature can't be blocked as long as defending player controls an Island.)	
5118	Electric Seahorse	Likes to electrocute small fish on the bottom of the sea.	4	0	3	creature		Sparksmith	Creature — Goblin	2.0	R	common	ons	2002-10-07	15a4460d-3fe8-4b1f-9990-0a19c3345367	https://scryfall.com/card/ons/235/sparksmith?utm_source=api	https://cards.scryfall.io/normal/front/1/5/15a4460d-3fe8-4b1f-9990-0a19c3345367.jpg?1562900172	{T}: This creature deals X damage to target creature and X damage to you, where X is the number of Goblins on the battlefield.	
5119	Bomb Crocodile	Because he is too fat, he only has weak electrical energy.	4	0	3	creature		Dega Disciple	Creature — Human Wizard	1.0	BRW	common	apc	2001-06-04	fb9cd7d9-8aad-4607-890c-9c8efe016a92	https://scryfall.com/card/apc/4/dega-disciple?utm_source=api	https://cards.scryfall.io/normal/front/f/b/fb9cd7d9-8aad-4607-890c-9c8efe016a92.jpg?1562954625	{B}, {T}: Target creature gets -2/-0 until end of turn.\n{R}, {T}: Target creature gets +2/+0 until end of turn.	
5120	Fat puffer fish	A creature that lives on the bottom of the sea.	4	0	1	creature		Information Dealer	Creature — Human Wizard	2.0	U	common	ons	2002-10-07	a45ac59c-654d-44de-b266-532d44b34137	https://scryfall.com/card/ons/88/information-dealer?utm_source=api	https://cards.scryfall.io/normal/front/a/4/a45ac59c-654d-44de-b266-532d44b34137.jpg?1562933756	{T}: Look at the top X cards of your library, where X is the number of Wizards on the battlefield, then put them back in any order.	
5121	Abyss Octopus	Will spray ink when disturbed.	4	0	1	creature		Cephalid Looter	Creature — Octopus Rogue	3.0	U	common	ody	2001-10-01	cb6f1c4e-4fbc-4474-8dd2-5846d417b6ab	https://scryfall.com/card/ody/72/cephalid-looter?utm_source=api	https://cards.scryfall.io/normal/front/c/b/cb6f1c4e-4fbc-4474-8dd2-5846d417b6ab.jpg?1562933069	{T}: Target player draws a card, then discards a card.	
5122	Ji Crow	Mysterious birds.	4	0	11	creature		Storm Crow	Creature — Bird	2.0	U	common	7ed	2001-04-11	7e573308-40d0-43ce-be04-dbab6bc1ed35	https://scryfall.com/card/7ed/100/storm-crow?utm_source=api	https://cards.scryfall.io/normal/front/7/e/7e573308-40d0-43ce-be04-dbab6bc1ed35.jpg?1562241487	Flying (This creature can't be blocked except by creatures with flying or reach.)	
5123	Firefox	A fox with a burning body.	4	0	0	creature		Colos Yearling	Creature — Goat Beast	3.0	R	common	uds	1999-06-07	1d68eb62-9f86-4c85-8696-46a248c744ff	https://scryfall.com/card/uds/79/colos-yearling?utm_source=api	https://cards.scryfall.io/normal/front/1/d/1d68eb62-9f86-4c85-8696-46a248c744ff.jpg?1562443334	Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)\n{R}: This creature gets +1/+0 until end of turn.	
5124	Little Firefox	Firefox’s childhood.	4	0	0	creature		Goblin Sledder	Creature — Goblin	1.0	R	common	ons	2002-10-07	3a9a1ecf-29f6-474e-bbcf-3455d388aa94	https://scryfall.com/card/ons/209/goblin-sledder?utm_source=api	https://cards.scryfall.io/normal/front/3/a/3a9a1ecf-29f6-474e-bbcf-3455d388aa94.jpg?1562908786	Sacrifice a Goblin: Target creature gets +1/+1 until end of turn.	
5201	Steel Crystal Turtle	The back shell grows by eating crystal ore in the cave.	4	1	8	creature		Crystal Golem	Artifact Creature — Golem	4.0		uncommon	mir	1996-10-08	4b1d3280-f3e1-42ea-93e1-dbab7336fb73	https://scryfall.com/card/mir/298/crystal-golem?utm_source=api	https://cards.scryfall.io/normal/front/4/b/4b1d3280-f3e1-42ea-93e1-dbab7336fb73.jpg?1587912768	At the beginning of your end step, this creature phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step.)	
5202	Night Rat	A gray-black rat that appears at night.	4	1	7	creature		Spore Flower	Creature — Fungus	2.0	G	uncommon	fem	1994-11-01	f9681dc0-d0fc-4d5b-a23c-63ec1cc8343d	https://scryfall.com/card/fem/73/spore-flower?utm_source=api	https://cards.scryfall.io/normal/front/f/9/f9681dc0-d0fc-4d5b-a23c-63ec1cc8343d.jpg?1562941876	At the beginning of your upkeep, put a spore counter on this creature.\nRemove three spore counters from this creature: Prevent all combat damage that would be dealt this turn.	
5203	Leaf-winged Frog	A flexible animal that can both jump and fly.	4	1	2	creature		Firebrand Ranger	Creature — Human Soldier Ranger	2.0	GR	uncommon	inv	2000-10-02	ee05211e-cf08-4dea-9740-ed06f8682153	https://scryfall.com/card/inv/143/firebrand-ranger?utm_source=api	https://cards.scryfall.io/normal/front/e/e/ee05211e-cf08-4dea-9740-ed06f8682153.jpg?1562942810	{G}, {T}: You may put a basic land card from your hand onto the battlefield.	
5204	Pharaoh Dog	has the superpower of a pharaoh and can summon sand and dust to attack.	4	1	10	creature		Suq'Ata Firewalker	Creature — Human Wizard	3.0	U	uncommon	mir	1996-10-08	b8a7c22e-fe96-4960-96d4-ee85abec3281	https://scryfall.com/card/mir/94/suqata-firewalker?utm_source=api	https://cards.scryfall.io/normal/front/b/8/b8a7c22e-fe96-4960-96d4-ee85abec3281.jpg?1562721427	This creature can't be the target of red spells or abilities from red sources.\n{T}: This creature deals 1 damage to any target.	
5205	Ice Orangutan	Woolly orangutan living in extremely cold areas	4	1	12	creature		Sea Spirit	Creature — Elemental Spirit	5.0	U	uncommon	5ed	1997-03-24	08933cca-6ed1-43da-a539-355ded52c5b6	https://scryfall.com/card/5ed/119/sea-spirit?utm_source=api	https://cards.scryfall.io/normal/front/0/8/08933cca-6ed1-43da-a539-355ded52c5b6.jpg?1562589194	{U}: This creature gets +1/+0 until end of turn.	
5206	Red Eye Spot	Zebra with red pupils	4	1	0	creature		Balduvian Dead	Creature — Zombie	4.0	BR	uncommon	all	1996-06-10	fac1875a-feab-4213-aa15-69892b7df58b	https://scryfall.com/card/all/43/balduvian-dead?utm_source=api	https://cards.scryfall.io/normal/front/f/a/fac1875a-feab-4213-aa15-69892b7df58b.jpg?1562770862	{2}{R}, Exile a creature card from your graveyard: Create a 3/1 black and red Graveborn creature token with haste. Sacrifice it at the beginning of the next end step.	
5207	Bubble Cat	Suddenly jumps out of the water to attack, and can huddle into a small corner to avoid pursuit.	4	1	1	creature		Cephalid Illusionist	Creature — Octopus Wizard	2.0	U	uncommon	tor	2002-02-04	dceb8cf5-b31a-400e-aea5-ad0c3552d697	https://scryfall.com/card/tor/28/cephalid-illusionist?utm_source=api	https://cards.scryfall.io/normal/front/d/c/dceb8cf5-b31a-400e-aea5-ad0c3552d697.jpg?1562632343	Whenever this creature becomes the target of a spell or ability, mill three cards.\n{2}{U}, {T}: Prevent all combat damage that would be dealt to and dealt by target creature you control this turn.	
5208	Cold Wind Bear	Bears living in the polar circle.	4	1	12	creature		Aphetto Grifter	Creature — Human Wizard	3.0	U	uncommon	ons	2002-10-07	3a7a7bf3-1b0c-415d-9c57-73ac55b1f915	https://scryfall.com/card/ons/65/aphetto-grifter?utm_source=api	https://cards.scryfall.io/normal/front/3/a/3a7a7bf3-1b0c-415d-9c57-73ac55b1f915.jpg?1562908758	Tap two untapped Wizards you control: Tap target permanent.	
5209	Night Star Bug	has undergone a mutation, so it now has electrical energy.	4	1	3	creature		Airdrop Condor	Creature — Bird	5.0	R	uncommon	ons	2002-10-07	ec9796ac-11e2-4295-bf00-f684d0111970	https://scryfall.com/card/ons/186/airdrop-condor?utm_source=api	https://cards.scryfall.io/normal/front/e/c/ec9796ac-11e2-4295-bf00-f684d0111970.jpg?1562951282	Flying\n{1}{R}, Sacrifice a Goblin creature: This creature deals damage equal to the sacrificed creature's power to any target.	
5210	Ceratopsian	A heavyweight insect tank that runs on tracks	4	1	8	creature		Jhoira's Toolbox	Artifact Creature — Insect	2.0		uncommon	ulg	1999-02-15	edb38309-c02c-496c-894f-786a2f6e3d1c	https://scryfall.com/card/ulg/128/jhoiras-toolbox?utm_source=api	https://cards.scryfall.io/normal/front/e/d/edb38309-c02c-496c-894f-786a2f6e3d1c.jpg?1562864240	{2}: Regenerate target artifact creature.	
5301	Octopus Coco	"Coco is the little postman of the underwater village. He always greets people with a smile and delivers letters quickly with his eight tentacles. My dream is to one day reach the surface of the sea and see the legendary ""Rainbow Bubble""."	4	2	1	creature		Scalpelexis	Creature — Beast	5.0	U	rare	jud	2002-05-27	29c3b7fa-78e7-4a0c-bcdc-4b829638e3f6	https://scryfall.com/card/jud/50/scalpelexis?utm_source=api	https://cards.scryfall.io/normal/front/2/9/29c3b7fa-78e7-4a0c-bcdc-4b829638e3f6.jpg?1562629108	Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever this creature deals combat damage to a player, that player exiles the top four cards of their library. If two or more of those cards have the same name, repeat this process.	
5302	Dream Bug	Chongchong is always dreaming and purring loudly.	4	2	4	creature		Cloud of Faeries	Creature — Faerie	2.0	U	common	ulg	1999-02-15	4e76d04a-0038-4b5b-a026-3056ee940da9	https://scryfall.com/card/ulg/29/cloud-of-faeries?utm_source=api	https://cards.scryfall.io/normal/front/4/e/4e76d04a-0038-4b5b-a026-3056ee940da9.jpg?1562862818	Flying\nWhen this creature enters, untap up to two lands.\nCycling {2} ({2}, Discard this card: Draw a card.)	Iconic small blue creature for the dream bug slot.
5303	Long Duoduo	A small dragon that can disguise itself as grass, but its divine power is immeasurable.	4	2	9	creature		Goblin King	Creature — Goblin	3.0	R	rare	7ed	2001-04-11	0c77029a-7f00-490e-bf8b-dce192d72e2f	https://scryfall.com/card/7ed/190/goblin-king?utm_source=api	https://cards.scryfall.io/normal/front/0/c/0c77029a-7f00-490e-bf8b-dce192d72e2f.jpg?1562232365	Other Goblins get +1/+1 and have mountainwalk.	Classic lord creature for the small dragon/hidden-power slot.
5304	Lucky Leaf Frog	Like extremely humid environments and have a lot of water in their bodies.	4	2	2	creature		Ancient Silverback	Creature — Ape	6.0	G	rare	7ed	2001-04-11	3f2f8a99-b01d-4d0a-bf1c-a3cf08fbc469	https://scryfall.com/card/7ed/230/ancient-silverback?utm_source=api	https://cards.scryfall.io/normal/front/3/f/3f2f8a99-b01d-4d0a-bf1c-a3cf08fbc469.jpg?1562236006	{G}: Regenerate this creature. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)	
5305	Tower flower beast	When her corolla blooms, Towermon's power is fully unleashed.	4	2	6	creature		Uktabi Orangutan	Creature — Ape	3.0	G	uncommon	6ed	1999-04-21	b6a944ef-dbf2-47c9-a245-dfd2533a0680	https://scryfall.com/card/6ed/260/uktabi-orangutan?utm_source=api	https://cards.scryfall.io/normal/front/b/6/b6a944ef-dbf2-47c9-a245-dfd2533a0680.jpg?1562821973	When this creature enters, destroy target artifact.	Recognizable green creature for the tower flower beast slot.
5306	Thunder Flame Fang	Born from the crater of a volcano, Thunderfang can summon lightning and flames. He does not fight to destroy, but to protect the forgotten ancient dragon place. Strength and responsibility go hand in hand.	4	2	9	creature		Blurred Mongoose	Creature — Mongoose	2.0	G	rare	inv	2000-10-02	4b073e3f-6a6f-495a-ab16-39d906b660f1	https://scryfall.com/card/inv/183/blurred-mongoose?utm_source=api	https://cards.scryfall.io/normal/front/4/b/4b073e3f-6a6f-495a-ab16-39d906b660f1.jpg?1562910191	This spell can't be countered.\nShroud (This creature can't be the target of spells or abilities.)	
5307	Tombmelting Dragon	An ancient dragon from ancient times, guarding the tomb of the Lava King.	4	2	9	creature		Discordant Spirit	Creature — Spirit	4.0	BR	rare	mir	1996-10-08	be67b950-dfe3-4159-aa53-63df25d2a926	https://scryfall.com/card/mir/261/discordant-spirit?utm_source=api	https://cards.scryfall.io/normal/front/b/e/be67b950-dfe3-4159-aa53-63df25d2a926.jpg?1562721442	At the beginning of each end step, if it's an opponent's turn, put a +1/+1 counter on this creature for each 1 damage dealt to you this turn.\nAt the beginning of your end step, remove all +1/+1 counters from this creature.	
5308	Thunder Beast	Causes a wide-area lightning strike when roaring.	4	2	3	creature		Thundermare	Creature — Elemental Horse	6.0	R	rare	wth	1997-06-09	e936e5cb-0a8e-4348-afea-e5f96b19fe23	https://scryfall.com/card/wth/116/thundermare?utm_source=api	https://cards.scryfall.io/normal/front/e/9/e936e5cb-0a8e-4348-afea-e5f96b19fe23.jpg?1562804012	Haste (This creature can attack and {T} as soon as it comes under your control.)\nWhen this creature enters, tap all other creatures.	
5309	Winter Spring	Running on a river will cause the river to freeze.	4	2	12	creature	christmas	Blinding Angel	Creature — Angel	5.0	W	rare	nem	2000-02-14	48c25553-6554-4e31-9012-c50da1f0a171	https://scryfall.com/card/nem/3/blinding-angel?utm_source=api	https://cards.scryfall.io/normal/front/4/8/48c25553-6554-4e31-9012-c50da1f0a171.jpg?1562629720	Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever this creature deals combat damage to a player, that player skips their next combat phase.	
5310	Glory	A colorful Pegasus.	4	2	11	creature		Serra Avatar	Creature — Avatar	7.0	W	rare	usg	1998-10-12	288b0976-78e8-4fbe-8607-2e55d8761d3e	https://scryfall.com/card/usg/45/serra-avatar?utm_source=api	https://cards.scryfall.io/normal/front/2/8/288b0976-78e8-4fbe-8607-2e55d8761d3e.jpg?1562903596	Serra Avatar's power and toughness are each equal to your life total.\nWhen Serra Avatar is put into a graveyard from anywhere, shuffle it into its owner's library.	Iconic avatar for the colorful pegasus/glory slot.
5311	Queen of Swimming Day·Su Liyin	He has his own focus under the sun, and his smile hides his unyielding confidence and sultry aura.	4	2	1	creature		Sun Quan, Lord of Wu	Legendary Creature — Human Soldier	6.0	U	rare	ptk	1999-05-01	6def4492-3f67-4cdb-8a25-c3ddebd125c7	https://scryfall.com/card/ptk/56/sun-quan-lord-of-wu?utm_source=api	https://cards.scryfall.io/normal/front/6/d/6def4492-3f67-4cdb-8a25-c3ddebd125c7.jpg?1562256575	Creatures you control have horsemanship. (They can't be blocked except by creatures with horsemanship.)	
